Elongation,Force,?,Time,
123.5525832,21.03307533,38.58504444,0.618449974,
123.6626059,21.11094284,38.61989826,0.61899999,
123.7725914,21.32551193,38.6547558,0.619550006,
123.8826215,21.27910614,38.66637498,0.620100021,
123.9925995,21.27292633,38.68960962,0.620649974,
124.102585,21.27352142,38.72446343,0.621199989,
124.2127046,21.35733986,38.74770179,0.621750005,
124.3225932,21.34971619,38.77094015,0.622300021,
124.4326681,21.30565262,38.80579397,0.622849973,
124.5426014,21.42135811,38.84064779,0.623399989,
124.6525869,21.34910965,38.85226697,0.623950005,
124.7625649,21.56830788,38.87550905,0.62450002,
124.8725504,21.29240227,38.89874369,0.625049973,
124.9826252,21.42283821,38.93359751,0.625599988,
125.0925213,21.43489838,38.95683587,0.626150004,
125.2026409,21.43992996,38.99169341,0.62670002,
125.3125668,21.48682976,39.02654722,0.627249972,
125.4225522,21.45625305,39.0381664,0.627799988,
125.5325824,21.50447083,39.06140104,0.628350004,
125.6425232,21.62199783,39.09625486,0.628900019,
125.752598,21.51062012,39.11949694,0.629449972,
125.8624792,21.52592659,39.14273158,0.629999987,
125.9725541,21.53106499,39.16596994,0.630550003,
126.0825396,21.6869545,39.20082375,0.631100019,
126.192525,21.53588486,39.24730048,0.631649971,
126.3025999,21.76792908,39.27053511,0.632199987,
126.4125705,21.82405663,39.29377347,0.632750003,
126.5225559,21.68276024,39.31700811,0.633300018,
126.6324967,21.83368111,39.35186565,0.63384997,
126.7426163,21.72423935,39.36348483,0.634399986,
126.8526018,21.96419716,39.39833865,0.634950002,
126.9625872,21.78442764,39.43319246,0.635500018,
127.0726025,21.82026482,39.44481164,0.63604997,
127.1826327,21.81448174,39.46804628,0.636599986,
127.2926182,21.98925591,39.514523,0.637150002,
127.4026036,21.98353195,39.53776136,0.637700017,
127.5126338,22.00235367,39.54937682,0.638249969,
127.6226193,22.02478981,39.59585354,0.638799985,
127.7326494,21.990242,39.6190919,0.639350001,
127.84262,22.11982536,39.65394571,0.639900017,
127.9526502,21.94368172,39.66556489,0.640449969,
128.062591,22.07835388,39.68879953,0.640999985,
128.1726211,22.05746078,39.72365707,0.641550001,
128.2826364,22.14566612,39.73527625,0.642100016,
128.3926219,22.10153961,39.78174925,0.642649968,
128.502652,22.18305969,39.79336843,0.643199984,
128.6125928,22.34331131,39.82822597,0.64375,
128.722623,22.09344292,39.86307979,0.644300016,
128.8325936,22.34105682,39.88631442,0.644850032,
128.942579,22.30294228,39.90955278,0.645399984,
129.0526092,22.30807877,39.9560295,0.645949999,
129.16255,22.27159119,39.97926414,0.646500015,
129.2724907,22.33452797,40.0025025,0.647050031,
129.3825507,22.4203701,40.03735632,0.647599983,
129.4924468,22.50008965,40.06059095,0.648149999,
129.6025217,22.40215111,40.09544849,0.648700015,
129.7124624,22.41497421,40.11868685,0.649250031,
129.8225373,22.37916756,40.16515985,0.649799983,
129.9325079,22.46386909,40.18839821,0.650349998,
130.0424933,22.43970871,40.20001739,0.650900014,
130.1525682,22.61236,40.24649039,0.65145003,
130.262509,22.47348404,40.26972502,0.651999982,
130.3725392,22.49163628,40.29296339,0.652549998,
130.4825693,22.68139267,40.32782093,0.653100014,
130.5925399,22.51535034,40.35105556,0.65365003,
130.7026148,22.67940331,40.38590938,0.654199982,
130.8125556,22.58281326,40.40914774,0.654749997,
130.9226453,22.76885223,40.4323861,0.655300013,
131.0325712,22.70629692,40.46723992,0.655850029,
131.1426461,22.80999184,40.49047828,0.656399981,
131.2526315,22.72498703,40.52533209,0.656949997,
131.3625574,22.88027,40.54857045,0.657500013,
131.4726025,22.83574104,40.583428,0.658050028,
131.5825284,22.68861198,40.61828181,0.658599981,
131.6925436,22.88788033,40.65313563,0.659149996,
131.8025887,22.79770279,40.67637399,0.659700012,
131.9125146,22.86667252,40.69961235,0.660250028,
132.0226043,22.97253036,40.73446617,0.66079998,
132.1325898,22.99295998,40.76931998,0.661349996,
132.2425604,22.90331078,40.79256207,0.661900012,
132.3525906,23.03648949,40.82741588,0.662450027,
132.462576,23.06499672,40.85065052,0.66299998,
132.5725615,22.93927765,40.88550434,0.663549995,
132.6825023,22.98360825,40.90874642,0.664100011,
132.7925622,23.06559944,40.94360024,0.664650027,
132.9025477,23.24313545,40.97845405,0.665199979,
133.0124885,23.19881821,41.00168869,0.665749995,
133.1225187,23.19894218,41.02493078,0.666300011,
133.2324445,23.27239418,41.04816541,0.666850026,
133.3425641,23.19904709,41.08302295,0.667399979,
133.4524006,23.34008598,41.11787677,0.667949994,
133.5624903,23.27413177,41.14111513,0.66850001,
133.6725205,23.31840515,41.17596895,0.669050026,
133.782506,23.27451134,41.21082276,0.669599978,
133.892566,23.31974411,41.23406112,0.670149994,
134.0025514,23.35964775,41.25729576,0.67070001,
134.1126263,23.46687889,41.29215702,0.671250025,
134.2225224,23.30471039,41.31539166,0.671799978,
134.3325973,23.42353821,41.32701084,0.672349993,
134.4425678,23.41592789,41.36186466,0.672900009,
134.5525086,23.45988274,41.3967222,0.673450025,
134.6626282,23.55996323,41.41995683,0.673999977,
134.7725242,23.51238823,41.45481437,0.674549993,
134.8825991,23.54778671,41.47804901,0.675100009,
134.9924803,23.63644981,41.50128737,0.675650024,
135.1025552,23.65853882,41.53614491,0.676199977,
135.2125853,23.64702988,41.55937955,0.676749992,
135.3225261,23.59416962,41.58261791,0.677300008,
135.432601,23.65759087,41.61747545,0.677850024,
135.5425417,23.64685631,41.64071009,0.678399976,
135.6526017,23.71417618,41.6755639,0.678949992,
135.7624978,23.6937561,41.69880226,0.679500008,
135.8725727,23.70303535,41.73365608,0.680050023,
135.9825581,23.80955315,41.74527898,0.680599976,
136.092484,23.63666153,41.79174826,0.681149991,
136.2025589,23.8093605,41.81498662,0.681700007,
136.3124996,23.77038765,41.83822125,0.682250023,
136.4225745,23.74531937,41.86146334,0.682799975,
136.5325153,23.89255524,41.89631715,0.683349991,
136.6425455,23.80596352,41.91955179,0.683900007,
136.752516,23.96149445,41.95440933,0.684450022,
136.8624568,23.81317711,41.97764769,0.684999975,
136.9725317,23.95998955,42.00088233,0.68554999,
137.0824724,23.96614456,42.03573987,0.686100006,
137.192592,23.87399864,42.0589745,0.686650022,
137.3024732,24.06672287,42.08221287,0.687199974,
137.4126375,24.06784821,42.11707041,0.68774999,
137.5225782,23.99910736,42.15192422,0.688300006,
137.6325637,24.19318199,42.1635434,0.688850021,
137.7426386,24.23109245,42.19839722,0.689399974,
137.8525645,24.07134628,42.22163558,0.689949989,
137.9625499,24.21306419,42.24487394,0.690500005,
138.0725354,24.21180344,42.27972776,0.691050021,
138.1826699,24.31110954,42.30296239,0.691599973,
138.292551,24.35955238,42.33781993,0.692149989,
138.4026408,24.20137787,42.36105829,0.692700005,
138.5125518,24.28615189,42.38429293,0.69325002,
138.6226416,24.30680084,42.41914675,0.693799973,
138.7325674,24.33950424,42.44238511,0.694349988,
138.8425529,24.33912086,42.45400801,0.694900004,
138.9526427,24.32816696,42.48886183,0.69545002,
139.0626132,24.51325417,42.51209646,0.695999972,
139.1725987,24.48841476,42.54695028,0.696549988,
139.2825842,24.50540161,42.57018864,0.697100004,
139.3925697,24.37605286,42.593427,0.697650019,
139.5025402,24.41861916,42.61666536,0.698199972,
139.6125257,24.40839195,42.6399,0.698749987,
139.7225559,24.51294327,42.67475381,0.699300003,
139.8324817,24.63972473,42.6979959,0.699850019,
139.9424672,24.57636833,42.72123054,0.700399971,
140.0524974,24.47484016,42.75608435,0.700949987,
140.1625276,24.60720062,42.77932271,0.701500003,
140.2724683,24.71231079,42.80255735,0.702050018,
140.3825432,24.55952835,42.82579944,0.70259997,
140.4924244,24.56256485,42.84903407,0.703149986,
140.6024992,24.75043678,42.88388789,0.703700002,
140.7124847,24.65912056,42.90712625,0.704250018,
140.8225596,24.8101368,42.93036088,0.70479997,
140.9325451,24.9131813,42.96521842,0.705349986,
141.0424858,24.86418533,42.98845679,0.705900002,
141.1525607,24.80875206,43.01169142,0.706450017,
141.2624866,24.85242653,43.04654524,0.706999969,
141.3725168,24.87525368,43.06978732,0.707549985,
141.4825022,24.96426964,43.09302196,0.708100001,
141.5925324,24.99438286,43.12787578,0.708650017,
141.7025179,24.95191383,43.15111414,0.709199969,
141.8125331,24.97193146,43.1743525,0.709749985,
141.9225186,25.11102486,43.19759086,0.710300001,
142.0325488,25.15902901,43.23244467,0.710850016,
142.1425343,25.00676537,43.26729849,0.711399968,
142.2526091,25.11465454,43.29053313,0.711949984,
142.362535,25.1199379,43.31377521,0.7125,
142.4726099,25.10416222,43.34862903,0.713050016,
142.5825506,25.15870667,43.37186366,0.713600032,
142.6925361,25.19413567,43.4067212,0.714149984,
142.8025663,25.19203949,43.44157875,0.714699999,
142.9124922,25.19443512,43.45319793,0.715250015,
143.0225223,25.3970089,43.4996672,0.715800031,
143.1324184,25.26509857,43.52290556,0.716349983,
143.2424933,25.26311302,43.53452846,0.716899999,
143.352434,25.32885933,43.56938228,0.717450015,
143.4624493,25.38138199,43.59261692,0.718000031,
143.5724348,25.22438622,43.62747073,0.718549983,
143.6824203,25.35155106,43.65071282,0.719099998,
143.7924057,25.37234306,43.68556663,0.719650014,
143.9024359,25.50489998,43.72042045,0.72020003,
144.0124512,25.47202682,43.75527427,0.720749982,
144.1224813,25.36877251,43.77851635,0.721299998,
144.2324668,25.70152664,43.80175099,0.721850014,
144.342497,25.51092529,43.82498935,0.72240003,
144.4524378,25.5234127,43.85984316,0.722949982,
144.5624977,25.72247887,43.8830778,0.723499997,
144.6724832,25.75990295,43.90631989,0.724050013,
144.7825581,25.61898613,43.9411737,0.724600029,
144.8924989,25.72576523,43.96440834,0.725149981,
145.0025737,25.75030327,43.99926215,0.725699997,
145.1125145,25.65798187,44.02250424,0.726250013,
145.2225745,25.62643051,44.05735806,0.726800028,
145.3325152,25.86758614,44.09221187,0.727349981,
145.4425454,25.70504761,44.11545023,0.727899996,
145.5525756,25.7424736,44.15030777,0.728450012,
145.6625164,26.01641273,44.16192323,0.729000028,
145.7725316,25.89826393,44.19678077,0.72954998,
145.8824724,25.78748322,44.23163459,0.730099996,
145.9925026,25.86434746,44.25487295,0.730650012,
146.102488,25.97100258,44.27811131,0.731200027,
146.2125629,25.92845345,44.32458431,0.73174998,
146.3225335,25.93936539,44.34781894,0.732299995,
146.4324296,25.92873955,44.38267648,0.732850011,
146.542564,26.10713768,44.40591484,0.733400027,
146.6524899,26.08111763,44.42914948,0.733949979,
146.7624754,26.15322495,44.46400329,0.734499995,
146.8724459,26.10868263,44.48724538,0.735050011,
146.9824761,26.06617355,44.5220992,0.735600026,
147.0925212,26.1534462,44.55695301,0.736149979,
147.2025067,26.14274406,44.56857219,0.736699994,
147.3125368,26.20845413,44.59180683,0.73725001,
147.4225074,26.3194561,44.63828355,0.737800026,
147.5324929,26.20277405,44.64990273,0.738349978,
147.6425231,26.16795731,44.67313737,0.738899994,
147.7525085,26.43657303,44.69637573,0.73945001,
147.8625387,26.32772255,44.74284872,0.740000025,
147.9725689,26.22304153,44.76608709,0.740549978,
148.0825841,26.42929077,44.78932172,0.741099993,
148.1925249,26.4858551,44.82417926,0.741650009,
148.3025104,26.45939445,44.84741762,0.742200025,
148.4125406,26.42410851,44.89389062,0.742749977,
148.5225111,26.55476952,44.9055098,0.743299993,
148.6325413,26.41227531,44.94036362,0.743850009,
148.7425268,26.57718849,44.96360198,0.744400024,
148.8525569,26.55225563,44.99845579,0.744949977,
148.9625424,26.60898018,45.02169415,0.745499992,
149.0725726,26.49910355,45.04492879,0.746050008,
149.1824985,26.67258072,45.06816715,0.746600024,
149.2924839,26.82188034,45.07978261,0.747149976,
149.4025141,26.63110352,45.11464387,0.747699992,
149.5124549,26.79265976,45.12625933,0.748250008,
149.6224254,26.66323471,45.17273232,0.748800023,
149.7324556,26.78886604,45.19597068,0.749349976,
149.8424411,26.81816483,45.21920905,0.749899991,
149.9524713,26.79695702,45.24244368,0.750450007,
150.0624567,26.88040161,45.27730122,0.751000023,
150.1724273,26.855196,45.30053586,0.751549975,
150.2824128,26.9768734,45.3353934,0.752099991,
150.3924429,27.00980186,45.34701258,0.752650007,
150.5024731,26.82691956,45.37024722,0.753200022,
150.6124586,26.82860756,45.40510476,0.753749975,
150.7225335,26.90588188,45.42833939,0.75429999,
150.8324146,27.02985191,45.46319693,0.754850006,
150.9424895,27.00990105,45.48643529,0.755400022,
151.052475,26.9262352,45.50966993,0.755949974,
151.1625051,27.14305115,45.53290457,0.75649999,
151.2724906,27.16022873,45.57938129,0.757050006,
151.3824612,27.11104012,45.60261965,0.757600021,
151.4925361,27.1605072,45.61423883,0.758149974,
151.6024768,27.17994308,45.63747346,0.758699989,
151.7125517,27.10929489,45.67232728,0.759250005,
151.8224478,27.30752945,45.69556937,0.759800021,
151.9325525,27.31407738,45.718804,0.760349973,
152.0425826,27.13620567,45.75365782,0.760899989,
152.1524787,27.38005257,45.77689618,0.761450005,
152.2625536,27.40151978,45.81175372,0.76200002,
152.3724943,27.32572746,45.82336918,0.762549973,
152.4825692,27.42821312,45.85822672,0.763099988,
152.5925398,27.36845398,45.88146135,0.763650004,
152.7024806,27.46666718,45.91631517,0.76420002,
152.8125554,27.40594864,45.92793807,0.764749972,
152.9224962,27.47463989,45.96279189,0.765299988,
153.0325264,27.55348969,45.99764571,0.765850004,
153.1424522,27.64476013,46.02088407,0.766400019,
153.2524824,27.63028908,46.05574161,0.766949972,
153.3624679,27.64735222,46.07897624,0.767499987,
153.4724087,27.65349197,46.11383379,0.768050003,
153.5824686,27.64275169,46.13706842,0.768600019,
153.6924094,27.67888451,46.16030678,0.769149971,
153.8024396,27.68361473,46.18354514,0.769699987,
153.9123803,27.68188667,46.21839896,0.770250003,
154.0224105,27.76986694,46.24163359,0.770800018,
154.1324258,27.85919189,46.27649486,0.77134997,
154.242456,27.73747826,46.2997295,0.771899986,
154.3524414,27.82535744,46.32296413,0.772450002,
154.4624269,27.79070473,46.34620249,0.773000018,
154.5724571,27.87078667,46.38105631,0.77354997,
154.6824276,27.8133564,46.40429839,0.774099986,
154.7924578,28.00873566,46.42753303,0.774650002,
154.9024433,27.86311722,46.45076767,0.775200017,
155.0125331,27.95180321,46.49724066,0.775749969,
155.1225185,27.97867584,46.52048275,0.776299985,
155.232504,27.97428131,46.5320982,0.776850001,
155.3425193,27.93134689,46.56695575,0.777400017,
155.4525495,28.09874725,46.59019038,0.777949969,
155.5625349,28.11939621,46.61342502,0.778499985,
155.6725651,28.11313438,46.6366671,0.779050001,
155.7825953,28.21413612,46.67152092,0.779600016,
155.8925658,28.26224327,46.69475928,0.780149968,
156.0025513,28.13672066,46.71799392,0.780699984,
156.1125368,28.22794914,46.75284773,0.78125,
156.222567,28.21134567,46.78770527,0.781800016,
156.3325077,28.27425766,46.81094363,0.782350032,
156.442523,28.33562279,46.83417827,0.782899984,
156.5525085,28.2389431,46.84579745,0.783449999,
156.6625386,28.36254692,46.88065499,0.784000015,
156.7725092,28.32584,46.89227417,0.784550031,
156.8825096,28.32424927,46.92712799,0.785099983,
156.9924355,28.37449074,46.9619818,0.785649999,
157.1024656,28.27853394,46.99683934,0.786200015,
157.2124362,28.32103729,47.00845852,0.786750031,
157.322526,28.53855515,47.03169316,0.787299983,
157.432422,28.51674271,47.0665507,0.787849998,
157.542482,28.50747299,47.08978534,0.788400014,
157.6525122,28.53648567,47.12464288,0.78895003,
157.7624828,28.55695152,47.14788124,0.789499982,
157.8724831,28.61877441,47.17111588,0.790049998,
157.9825133,28.60520744,47.20596969,0.790600014,
158.0925882,28.59010124,47.22920805,0.79115003,
158.2024693,28.65322113,47.26406559,0.791699982,
158.3124697,28.77642059,47.27568477,0.792249997,
158.4225893,28.78008461,47.31053859,0.792800013,
158.5324705,28.79292297,47.33377323,0.793350029,
158.6425304,28.77077103,47.34539241,0.793899981,
158.7525159,28.87854385,47.38024995,0.794449997,
158.8625461,28.87672615,47.41510376,0.795000013,
158.9725763,28.86614037,47.43834212,0.795550028,
159.0824574,28.87087059,47.48481885,0.796099981,
159.192577,28.85574913,47.50805348,0.796649996,
159.3024433,28.93681526,47.53128812,0.797200012,
159.4124585,29.03443336,47.56614566,0.797750028,
159.5225036,28.97993088,47.57776111,0.79829998,
159.6324742,28.89951324,47.61261865,0.798849996,
159.7425044,29.1567421,47.6474762,0.799400012,
159.8524898,29.14233017,47.68233001,0.799950027,
159.9624604,29.02823067,47.70556465,0.80049998,
160.072431,29.1714325,47.72880673,0.801049995,
160.1823717,29.2174511,47.76366055,0.801600011,
160.2924913,29.18106461,47.78689519,0.802150027,
160.4024321,29.23955536,47.821749,0.802699979,
160.5124772,29.28723145,47.84499109,0.803249995,
160.6224477,29.16496468,47.86822572,0.803800011,
160.7324183,29.38177681,47.90307954,0.804350026,
160.8425081,29.3997879,47.9263179,0.804899979,
160.9524041,29.35666466,47.96117544,0.805449994,
161.0624194,29.34227943,47.98441008,0.80600001,
161.1724943,29.3722477,48.00764844,0.806550026,
161.2823904,29.48181534,48.04250225,0.807099978,
161.3924652,29.37776184,48.05412143,0.807649994,
161.5023911,29.33311653,48.08897898,0.80820001,
161.6125256,29.48423767,48.11221361,0.808750025,
161.7224514,29.65088844,48.13545197,0.809299978,
161.8324369,29.57117271,48.15868661,0.809849993,
161.9425267,29.54964447,48.18192497,0.810400009,
162.0525122,29.64580536,48.21678251,0.810950025,
162.1624827,29.69341469,48.25163633,0.811499977,
162.2724384,29.68517303,48.27487469,0.812049993,
162.3825431,29.70963287,48.29810932,0.812600009,
162.4925137,29.7194252,48.32134768,0.813150024,
162.602514,29.81972504,48.35620522,0.813699977,
162.7124995,29.8444767,48.39105904,0.814249992,
162.8224701,29.91592026,48.41429368,0.814800008,
162.9325002,29.92549133,48.43753576,0.815350024,
163.0424857,29.84230042,48.47238958,0.815899976,
163.1524712,29.76628113,48.48400503,0.816449992,
163.2624418,29.92807007,48.51886258,0.817000008,
163.3724868,30.03710747,48.55372012,0.817550023,
163.4824127,29.85250664,48.57695475,0.818099976,
163.5923982,29.89978409,48.60019311,0.818649991,
163.7024134,29.87452888,48.64666611,0.819200007,
163.8124138,30.01201057,48.66990447,0.819750023,
163.9223844,30.08717918,48.69313911,0.820299975,
164.032355,30.10471535,48.71637747,0.820849991,
164.1424,30.02527809,48.7396121,0.821400007,
164.2524153,30.15382385,48.77446592,0.821950022,
164.3623561,30.17243195,48.78608882,0.822499975,
164.4724309,30.19511414,48.80932719,0.82304999,
164.5823717,30.14601135,48.83256182,0.823600006,
164.6924019,30.22644043,48.85580018,0.824150022,
164.8023278,30.29881287,48.890654,0.824699974,
164.9124026,30.43796158,48.91389236,0.82524999,
165.0223881,30.27313995,48.94874617,0.825800006,
165.1324183,30.17404938,48.97198454,0.826350021,
165.2423888,30.37635994,49.00683835,0.826899974,
165.3524339,30.50643349,49.03007671,0.827449989,
165.4624492,30.43100929,49.05331507,0.828000005,
165.5724943,30.44395256,49.07654971,0.828550021,
165.682435,30.41561508,49.11140352,0.829099973,
165.7925546,30.58502197,49.14626479,0.829649989,
165.9024805,30.60561943,49.16949943,0.830200005,
166.0124958,30.44919395,49.20435324,0.83075002,
166.1225408,30.53558922,49.21597242,0.831299973,
166.2324816,30.59332657,49.25082624,0.831849988,
166.342631,30.74232483,49.2740646,0.832400004,
166.452527,30.67103004,49.30892214,0.83295002,
166.5625423,30.62103462,49.33215678,0.833499972,
166.6724831,30.7430706,49.36701059,0.834049988,
166.7825282,30.82592583,49.39025268,0.834600004,
166.8924987,30.79401016,49.41348732,0.835150019,
167.0024395,30.85481071,49.44834113,0.835699972,
167.1125144,30.90963936,49.48319495,0.836249987,
167.2224551,30.83095932,49.50643703,0.836800003,
167.3325747,30.98248291,49.52967167,0.837350019,
167.4423963,30.9454174,49.55291003,0.837899971,
167.5524861,30.92761803,49.57614467,0.838449987,
167.6624566,30.934618,49.61099848,0.839000003,
167.7723974,31.09868813,49.64585975,0.839550018,
167.8824723,31.07007599,49.66909438,0.84009997,
167.9924428,31.05417252,49.7039482,0.840649986,
168.1024879,31.07200813,49.72718656,0.841200002,
168.2124734,31.05820847,49.7620441,0.841750018,
168.3224887,30.99692154,49.78527874,0.84229997,
168.4324294,31.19761467,49.82013255,0.842849986,
168.5424596,31.0958252,49.85498637,0.843400002,
168.6525494,31.14331627,49.87822846,0.843950017,
168.7624305,31.12201881,49.91308227,0.844499969,
168.8724905,31.24697304,49.93632063,0.845049985,
168.982476,31.32510757,49.95955527,0.845600001,
169.0925211,31.28779602,49.99441281,0.846150017,
169.2024767,31.3888607,50.00603199,0.846699969,
169.3124175,31.3231163,50.04088581,0.847249985,
169.4224775,31.39513969,50.06412044,0.847800001,
169.5324928,31.424757,50.0873588,0.848350016,
169.6424037,31.41233063,50.11059716,0.848899968,
169.7524041,31.40061951,50.1454547,0.849449984,
169.8624492,31.50766563,50.18030852,0.85,
169.9724644,31.43399429,50.20354316,0.850550016,
170.0823307,31.49103546,50.22678524,0.851100032,
170.1924354,31.53848839,50.25001988,0.851649984,
170.3024656,31.62602615,50.27325451,0.852199999,
170.4124063,31.6445179,50.30811206,0.852750015,
170.5224216,31.66070938,50.3429696,0.853300031,
170.6324071,31.69511414,50.36620423,0.853849983,
170.7424521,31.57246399,50.38944259,0.854399999,
170.852378,31.69062614,50.41267723,0.854950015,
170.9623933,31.89049149,50.43591559,0.855500031,
171.0723788,31.8298111,50.47077313,0.856049983,
171.1824089,31.75663948,50.49400777,0.856599998,
171.2924391,31.72406006,50.51724613,0.857150014,
171.4023799,31.87053108,50.54048076,0.85770003,
171.5124398,31.9122715,50.5753383,0.858249982,
171.6223806,31.89850044,50.59857666,0.858799998,
171.7324555,31.88442802,50.61019212,0.859350014,
171.8423963,31.93381882,50.64504594,0.85990003,
171.9524264,31.97891808,50.65666512,0.860449982,
172.0624566,32.01887512,50.69151893,0.860999997,
172.1724868,32.02409744,50.71476102,0.861550013,
172.2824723,32.07827759,50.74961483,0.862100029,
172.3924428,32.11629486,50.78446865,0.862649981,
172.502473,32.05477142,50.80770701,0.863199997,
172.6124585,32.09800339,50.85418001,0.863750013,
172.7224737,32.29166794,50.87741837,0.864300028,
172.8324592,32.12781906,50.91227219,0.864849981,
172.9424894,32.20286942,50.92389137,0.865399996,
173.0525196,32.33351135,50.95874891,0.865950012,
173.1624603,32.38282776,50.99360272,0.866500028,
173.2725203,32.31066513,51.01684108,0.86704998,
173.3824611,32.30084229,51.05169863,0.867599996,
173.4924465,32.45633316,51.07493326,0.868150012,
173.6024469,32.45168304,51.10978708,0.868700027,
173.7124175,32.61740875,51.13302544,0.86924998,
173.8224477,32.47766876,51.16787925,0.869799995,
173.9323735,32.50631332,51.20273679,0.870350011,
174.0424037,32.60525131,51.21435598,0.870900027,
174.1524339,32.57818985,51.24920979,0.871449979,
174.2623746,32.50381851,51.27244443,0.871999995,
174.3723601,32.57563782,51.29568651,0.872550011,
174.4823754,32.65176392,51.31892115,0.873100026,
174.5923609,32.72420502,51.34215951,0.873649979,
174.702391,32.67746353,51.37701333,0.874199994,
174.8123318,32.57731247,51.40024796,0.87475001,
174.9224067,32.66003799,51.42349005,0.875300026,
175.0323474,32.73806381,51.44672468,0.875849978,
175.142318,32.62801361,51.49319768,0.876399994,
175.2524376,32.66775131,51.50481686,0.87695001,
175.3623784,32.82138062,51.5280515,0.877500025,
175.4724532,32.85864258,51.56290904,0.878049978,
175.582394,32.94202423,51.5861474,0.878599993,
175.6925434,32.85771561,51.62100121,0.879150009,
175.8024544,32.98973846,51.63262039,0.879700025,
175.9125143,33.01639175,51.66747794,0.880249977,
176.0224551,32.95264816,51.70233175,0.880799993,
176.1324853,33.11867142,51.72556639,0.881350009,
176.2425005,33.20401001,51.74880475,0.881900024,
176.3525158,33.12873459,51.78366229,0.882449977,
176.4625758,33.1857872,51.80690065,0.882999992,
176.5725166,33.17026901,51.84175447,0.883550008,
176.682502,33.18823624,51.8649891,0.884100024,
176.7925173,33.31303406,51.88823119,0.884649976,
176.9024432,33.23561478,51.923085,0.885199992,
177.0125031,33.28540802,51.95793882,0.885750008,
177.1225035,33.43500137,51.98117346,0.886300023,
177.2325039,33.27953339,52.016031,0.886849976,
177.3424894,33.21727753,52.05088854,0.887399991,
177.4524599,33.4009285,52.07412317,0.887950007,
177.5624305,33.4750824,52.10897699,0.888500023,
177.6724756,33.32798767,52.13221908,0.889049975,
177.7824163,33.38988495,52.15545371,0.889599991,
177.8924763,33.44760513,52.19030753,0.890150007,
178.0024171,33.66360855,52.21354589,0.890700022,
178.1124771,33.60137939,52.22516134,0.891249975,
178.2224178,33.4876442,52.24840343,0.89179999,
178.3324629,33.53720856,52.27163807,0.892350006,
178.4424335,33.66650391,52.30649561,0.892900022,
178.5524189,33.59504318,52.32973024,0.893449974,
178.6624938,33.66478729,52.35296488,0.89399999,
178.7724346,33.77628708,52.38782614,0.894550006,
178.8824052,33.71982956,52.42267996,0.895100021,
178.9924502,33.68273544,52.4459146,0.895649974,
179.1024208,33.8408165,52.48076841,0.896199989,
179.2123616,33.86063385,52.5040105,0.896750005,
179.3224365,33.7701149,52.52724513,0.897300021,
179.4323772,33.88362122,52.55048349,0.897849973,
179.5424372,33.93951797,52.58533731,0.898399989,
179.652378,33.91386795,52.60857567,0.898950005,
179.7625571,33.96535492,52.63181403,0.89950002,
179.8723787,33.9416008,52.66666785,0.900049973,
179.9824685,33.98104477,52.68990248,0.900599988,
180.0924391,34.11155701,52.7247563,0.901150004,
180.2024841,34.10662079,52.75961757,0.90170002,
180.3123653,34.16170502,52.7828522,0.902249972,
180.4224253,34.05867386,52.80608684,0.902799988,
180.5324256,34.25767136,52.84094438,0.903350004,
180.6424558,34.23223495,52.86418274,0.903900019,
180.7523817,34.1378479,52.8874211,0.904449972,
180.8624119,34.16074753,52.91065574,0.904999987,
180.9723973,34.35107422,52.94550955,0.905550003,
181.0823381,34.27753067,52.98036709,0.906100019,
181.1923981,34.22790527,53.00360546,0.906649971,
181.3022941,34.3409729,53.02684009,0.907199987,
181.4124584,34.17934418,53.05007845,0.907750003,
181.5223098,34.41454697,53.07331309,0.908300018,
181.6323847,34.52086258,53.09655145,0.90884997,
181.7423552,34.45611954,53.13140899,0.909399986,
181.852445,34.53416824,53.16626281,0.909950002,
181.9623262,34.53683853,53.18949744,0.910500018,
182.0723861,34.45224762,53.22435498,0.91104997,
182.1823269,34.62643814,53.24759334,0.911599986,
182.2924167,34.53657532,53.29406634,0.912150002,
182.4023128,34.45327377,53.31730098,0.912700017,
182.5124323,34.79807663,53.34054306,0.913249969,
182.6223731,34.78392029,53.38701606,0.913799985,
182.7323735,34.71162415,53.41025069,0.914350001,
182.8423738,34.85501862,53.43348533,0.914900017,
182.9523891,34.86857224,53.4683466,0.915449969,
183.0624193,34.80958176,53.50320041,0.915999985,
183.1724197,34.88181686,53.52643505,0.916550001,
183.28242,34.84729004,53.54967341,0.917100016,
183.3924651,34.81875992,53.58453095,0.917649968,
183.5024059,34.82096863,53.60776559,0.918199984,
183.6124212,34.9897728,53.6426194,0.91875,
183.7224066,34.97911835,53.66585776,0.919300016,
183.8323921,34.99321365,53.68909612,0.919850032,
183.9424074,35.05921555,53.72394994,0.920399984,
184.0523928,34.97478485,53.7471883,0.920949999,
184.1623932,35.08091354,53.77042294,0.921500015,
184.2723638,35.18738937,53.80528048,0.922050031,
184.382394,35.14063644,53.82851884,0.922599983,
184.492439,35.12641144,53.86337265,0.923149999,
184.6023947,35.17795944,53.88660729,0.923700015,
184.7123802,35.29774094,53.90984565,0.924250031,
184.8223805,35.29727173,53.93308401,0.924799983,
184.9323511,35.216465,53.95632237,0.925349998,
185.0423962,35.38346863,53.99117619,0.925900014,
185.1522624,35.43358994,54.02603,0.92645003,
185.2623969,35.38105392,54.04927209,0.926999982,
