Elongation,Force,?,Time
128.1757355,22.2306366,36.37753054,0.641566658
128.2857209,22.2856636,36.40076518,0.642116674
128.3957511,22.36105537,36.41238436,0.64266669
128.5056919,22.33911324,36.44723818,0.643216642
128.6157519,22.17535782,36.48209199,0.643766658
128.7257373,22.41659164,36.50533408,0.644316673
128.8358122,22.4945488,36.52856871,0.644866689
128.945753,22.37350082,36.55180708,0.645416641
129.0557832,22.30832291,36.58666089,0.645966657
129.1657537,22.45478058,36.60989925,0.646516673
129.2757839,22.49866867,36.62151843,0.647066689
129.3857694,22.50559616,36.64475307,0.647616641
129.4958442,22.62486458,36.67960688,0.648166656
129.605785,22.46426201,36.71446443,0.648716672
129.7157556,22.46310616,36.72608361,0.649266688
129.8258305,22.73372459,36.74932197,0.64981664
129.9357712,22.6633625,36.79579496,0.650366656
130.0458014,22.60373306,36.80741042,0.650916672
130.1557422,22.74677849,36.83064878,0.651466688
130.2657723,22.75772095,36.8771255,0.65201664
130.3757876,22.73466301,36.88874096,0.652566655
130.4856837,22.7469883,36.91197932,0.653116671
130.5957586,22.7733593,36.93521395,0.653666687
130.7056546,22.88178635,36.95845231,0.654216639
130.8157742,22.72300148,36.98169068,0.654766655
130.9256554,22.74736404,36.99330986,0.655316671
131.0357302,22.91608429,37.01654449,0.655866687
131.1457157,22.78031731,37.03978285,0.656416639
131.2556565,22.94633675,37.07463667,0.656966654
131.3657314,22.97073555,37.10949421,0.65751667
131.4756572,22.88632393,37.12111339,0.658066686
131.5856874,22.96616173,37.15596721,0.658616638
131.6957176,22.92915344,37.17920184,0.659166654
131.805703,23.05730057,37.20244393,0.65971667
131.9157481,23.09492874,37.22567856,0.660266685
132.0257038,23.02310562,37.2605361,0.660816638
132.1356893,23.0735569,37.28377074,0.661366653
132.245779,23.24698257,37.30700538,0.661916669
132.3557198,23.06065559,37.33024746,0.662466685
132.4657947,23.11138916,37.36510128,0.663016637
132.5757653,23.35275459,37.37672046,0.663566653
132.6858848,23.25852203,37.41157427,0.664116669
132.7957809,23.3227272,37.43480891,0.664666684
132.9058111,23.2732296,37.46966645,0.665216637
133.0158412,23.37270355,37.48128563,0.665766652
133.1257671,23.26380539,37.52775863,0.666316668
133.235842,23.21951675,37.55099699,0.666866684
133.3457381,23.3645401,37.57423535,0.667416636
133.4558129,23.44758797,37.59746999,0.667966652
133.5657537,23.37006187,37.62070835,0.668516668
133.6758286,23.28343201,37.64394298,0.669066683
133.7857991,23.57856941,37.66718134,0.669616636
133.8957399,23.43540382,37.6904197,0.670166651
134.0057254,23.42379761,37.72527352,0.670716667
134.1157556,23.58883667,37.74851188,0.671266683
134.2257261,23.43097305,37.77174652,0.671816635
134.3357563,23.45201111,37.7833657,0.672366651
134.4457418,23.65086937,37.81822324,0.672916667
134.5557719,23.56808472,37.8414616,0.673466682
134.665668,23.654562,37.86469623,0.674016698
134.7757876,23.60906792,37.88793087,0.67456665
134.8857135,23.70763779,37.91116923,0.675116666
134.9956989,23.80616379,37.93440759,0.675666682
135.1057738,23.65857697,37.96926141,0.676216698
135.2157593,23.62251091,37.99249977,0.67676665
135.3257447,23.76870728,38.0157344,0.677316666
135.43576,23.7981987,38.03897649,0.677866681
135.5457902,23.93033218,38.06221113,0.678416697
135.6557757,23.81923294,38.08544949,0.678966649
135.7658058,23.85865021,38.1203033,0.679516665
135.875836,23.87755966,38.13192248,0.680066681
135.9858066,23.85734558,38.16678002,0.680616697
136.0958368,23.995924,38.17839548,0.681166649
136.2058222,23.7949295,38.20163384,0.681716665
136.3158077,23.95038223,38.23648766,0.68226668
136.4257932,24.01211929,38.24810684,0.682816696
136.5357637,24.0025692,38.27134147,0.683366648
136.6458386,24.07274628,38.29458356,0.683916664
136.7557347,23.93927765,38.32943738,0.68446668
136.8657649,24.15320587,38.35267201,0.685016696
136.975795,24.07235718,38.38752583,0.685566648
137.0857209,24.03995895,38.41076791,0.686116664
137.1957958,24.17141342,38.43400255,0.686666679
137.3056471,24.18919182,38.45724091,0.687216695
137.4157667,24.22607803,38.48047554,0.687766647
137.5257075,24.22676277,38.50371391,0.688316663
137.6356781,24.20747375,38.52695227,0.688866679
137.7457082,24.27322197,38.5501869,0.689416695
137.8556937,24.21269608,38.58504444,0.689966647
137.9657686,24.26809311,38.5966599,0.690516663
138.0756646,24.31337166,38.63152117,0.691066678
138.1857246,24.39361572,38.6547558,0.691616694
138.2956654,24.36788177,38.67799044,0.692166646
138.4056509,24.37714767,38.7012288,0.692716662
138.5156363,24.38952637,38.71284798,0.693266678
138.6256665,24.48976517,38.74770179,0.693816694
138.7356818,24.31277847,38.77094015,0.694366646
138.8456672,24.36043549,38.79417852,0.694916662
138.9557421,24.52597618,38.82903233,0.695466677
139.0657276,24.50127792,38.84064779,0.696016693
139.1757727,24.65149879,38.86388615,0.696566645
139.2857581,24.6616993,38.89874369,0.697116661
139.3957287,24.6041069,38.92198205,0.697666677
139.5057589,24.71896172,38.94521669,0.698216693
139.6157444,24.48912048,38.9800705,0.698766645
139.7257745,24.69257545,38.99169341,0.699316661
139.83576,24.74099922,39.02654722,0.699866676
139.9456859,24.68471718,39.04978186,0.700416692
140.055716,24.72654152,39.0846394,0.700966644
140.1657015,24.7975502,39.10787404,0.70151666
140.2757317,24.79945374,39.13111612,0.702066676
140.3856575,24.86996269,39.15435076,0.702616692
140.4957771,24.82804489,39.17758539,0.703166644
140.6056285,24.83742523,39.20082375,0.70371666
140.7157034,24.85935402,39.2356813,0.704266675
140.8256441,24.81363487,39.25891593,0.704816691
140.9356743,25.0056076,39.28215429,0.705366643
141.0456896,24.93232346,39.31700811,0.705916659
141.1556304,24.92560196,39.34024274,0.706466675
141.2657052,25.08753777,39.37510401,0.707016691
141.3756907,25.13842773,39.39833865,0.707566643
141.4856762,25.1006794,39.42157701,0.708116659
141.595602,25.06036568,39.45643082,0.708666674
141.7056322,25.15976906,39.47966918,0.70921669
141.8156177,25.15406227,39.50290754,0.709766642
141.9256479,25.19896126,39.514523,0.710316658
142.035678,25.14687157,39.54937682,0.710866674
142.1456933,25.2533493,39.57261518,0.71141669
142.2556788,25.12775612,39.59585354,0.711966642
142.3657089,25.23382378,39.63070735,0.712516658
142.4756944,25.35833549,39.65394571,0.713066673
142.5857693,25.13084602,39.67718035,0.713616689
142.6957399,25.3452816,39.70041871,0.714166641
142.8057253,25.29941177,39.72365707,0.714716657
142.9158002,25.54162788,39.73527625,0.715266673
143.0256963,25.35501671,39.78174925,0.715816689
143.1358159,25.39050865,39.80498388,0.716366641
143.2457566,25.59866142,39.82822597,0.716916656
143.3557719,25.46608925,39.86307979,0.717466672
143.4657574,25.45839882,39.88631442,0.718016688
143.5757875,25.58410835,39.8979336,0.71856664
143.6857283,25.58055687,39.92116824,0.719116656
143.7957585,25.55299759,39.9444066,0.719666672
143.9056844,25.74009514,39.96764496,0.720216688
144.0157592,25.65608406,40.0025025,0.72076664
144.1256553,25.64018059,40.02573714,0.721316655
144.2357749,25.70853996,40.04897177,0.721866671
144.345656,25.65320778,40.06059095,0.722416687
144.4557756,25.64716911,40.08383304,0.722966639
144.5656717,25.88249207,40.10706767,0.723516655
144.6757466,25.77454185,40.14192149,0.724066671
144.785732,25.90369987,40.15354067,0.724616687
144.8957175,25.75213051,40.17677531,0.725166639
145.0057328,25.84024239,40.20001739,0.725716654
145.1157182,25.92847824,40.23487121,0.72626667
145.2257484,25.92077827,40.25810584,0.726816686
145.3356892,25.9006691,40.28134421,0.727366638
145.4457641,25.84669685,40.31620175,0.727916654
145.5556899,25.95697975,40.32782093,0.72846667
145.6657201,26.07192612,40.35105556,0.729016685
145.7757056,25.99424934,40.37429392,0.729566638
145.8857358,26.03459167,40.39752856,0.730116653
145.9957212,26.04969597,40.42076319,0.730666669
146.1056918,26.00735474,40.44400528,0.731216685
146.2158263,26.22498322,40.46723992,0.731766637
146.3256627,26.11050987,40.50209746,0.732316653
146.4357972,26.13192177,40.51371291,0.732866669
146.545738,26.15404892,40.53695127,0.733416684
146.6558129,26.14326859,40.56018963,0.733966637
146.7657387,26.2175808,40.59504345,0.734516652
146.8756646,26.1829586,40.61828181,0.735066668
146.9857991,26.24876976,40.64151645,0.735616684
147.0956355,26.37790871,40.67637399,0.736166636
147.2057104,26.36653328,40.69961235,0.736716652
147.3156959,26.3393631,40.72284698,0.737266668
147.4257261,26.51423454,40.74608535,0.737816683
147.5357115,26.3466053,40.76931998,0.738366636
147.6456523,26.50532722,40.80417752,0.738916651
147.7557719,26.43244362,40.82741588,0.739466667
147.865653,26.47974586,40.8622697,0.740016683
147.9756832,26.60813904,40.88550434,0.740566635
148.0857134,26.56299973,40.90874642,0.741116651
148.1956989,26.69070053,40.93198106,0.741666667
148.3056694,26.64754295,40.95521942,0.742216682
148.4156549,26.74043655,40.99007323,0.742766698
148.5256404,26.64744186,41.01330787,0.74331665
148.6356258,26.7179718,41.03654996,0.743866666
148.7456113,26.62089539,41.07140377,0.744416682
148.8556266,26.68120384,41.10625759,0.744966698
148.9657015,26.8262043,41.11787677,0.74551665
149.0756422,26.8135128,41.15273431,0.746066666
149.1856724,26.74660873,41.17596895,0.746616681
149.2957473,26.89133072,41.19920731,0.747166697
149.405688,26.73822784,41.23406112,0.747716649
149.5156586,26.88819122,41.26891866,0.748266665
149.6257335,26.90968895,41.29215702,0.748816681
149.7357637,26.89592743,41.31539166,0.749366697
149.8457491,26.90820313,41.35024548,0.749916649
149.9557346,26.95153427,41.37348384,0.750466665
150.0657499,26.94898415,41.3967222,0.75101668
150.1757354,26.95482635,41.41995683,0.751566696
150.2857655,27.23344612,41.44319519,0.752116648
150.395751,27.11613655,41.47804901,0.752666664
150.5057812,27.20852852,41.50128737,0.75321668
150.615707,27.11734962,41.51290655,0.753766696
150.7256925,27.21876907,41.54776037,0.754316648
150.8357227,27.27884102,41.57099873,0.754866664
150.9457529,27.10426331,41.59423336,0.755416679
151.0556936,27.22414207,41.61747545,0.755966695
151.1657089,27.17474365,41.64071009,0.756516647
151.2757391,27.28333855,41.66394845,0.757066663
151.3856798,27.33240509,41.68718308,0.757616679
151.49571,27.28048515,41.71041772,0.758166695
151.6056508,27.27179909,41.73365608,0.758716647
151.7157108,27.25595474,41.75689444,0.759266663
151.8255621,27.36530304,41.7801328,0.759816678
151.935637,27.31838226,41.81498662,0.760366694
152.0456225,27.37660789,41.83822125,0.760916646
152.1556526,27.29938507,41.86146334,0.761466662
152.2656232,27.51027679,41.88469797,0.762016678
152.3756534,27.45583725,41.90793633,0.762566694
152.4857283,27.44439697,41.94279015,0.763116646
152.5955796,27.57191467,41.95440933,0.763666662
152.7056992,27.65423393,41.97764769,0.764216677
152.8157294,27.6496067,42.00088233,0.764766693
152.9256999,27.47496986,42.02412069,0.765316645
153.0357748,27.74822807,42.04735532,0.765866661
153.1457156,27.57477951,42.07059368,0.766416677
153.2558054,27.7371769,42.09382832,0.766966693
153.3657312,27.6773243,42.12868586,0.767516645
153.4757465,27.5993309,42.15192422,0.768066661
153.5857916,27.83028793,42.17515886,0.768616676
153.6957175,27.82609367,42.19839722,0.769166692
153.8057625,27.87796974,42.23325476,0.769716644
153.915748,27.87170219,42.2564894,0.77026666
154.0257037,27.90047073,42.27972776,0.770816676
154.1356891,27.87231827,42.31458157,0.771366692
154.2456746,28.0610714,42.33781993,0.771916644
154.3557197,27.93170357,42.36105829,0.77246666
154.4656456,27.92645073,42.38429293,0.773016675
154.5757651,27.995821,42.40753129,0.773566691
154.6856463,28.05750656,42.43076593,0.774116643
154.7957361,28.09097862,42.46562347,0.774666659
154.9057215,28.07316971,42.48886183,0.775216675
155.0157517,28.19578552,42.51209646,0.775766691
155.125767,28.10837746,42.53533483,0.776316643
155.2356631,28.1485157,42.55856946,0.776866659
155.3457379,28.29523277,42.58180782,0.777416674
155.4557234,28.09076118,42.60504618,0.77796669
155.5656642,28.18526268,42.62828082,0.778516642
155.6757838,28.36222649,42.65151918,0.779066658
155.7857096,28.29828262,42.67475381,0.779616674
155.8957845,28.26298141,42.6979959,0.78016669
156.0056359,28.28516769,42.73284972,0.780716642
156.1158001,28.34526062,42.76770353,0.781266658
156.2256366,28.29213905,42.77932271,0.781816673
156.3357115,28.27216339,42.80255735,0.782366689
156.4456522,28.42151833,42.82579944,0.782916641
156.555742,28.36683655,42.84903407,0.783466657
156.6657126,28.34238052,42.87226871,0.784016673
156.7756832,28.52594376,42.89550707,0.784566689
156.8857282,28.48860741,42.9187417,0.785116641
156.9956988,28.40935326,42.94198379,0.785666656
157.1056694,28.55679512,42.97683761,0.786216672
157.2157145,28.55148506,42.98845679,0.786766688
157.3256999,28.65648651,43.0233106,0.78731664
157.4357152,28.75948143,43.03492978,0.787866656
157.545656,28.5807991,43.06978732,0.788416672
157.6557159,28.57485962,43.08140278,0.788966688
157.7656269,28.75493622,43.10464114,0.78951664
157.8756422,28.76372147,43.13949496,0.790066655
157.9857171,28.67156792,43.16273332,0.790616671
158.0956429,28.82492256,43.18597168,0.791166687
158.2057327,28.8287487,43.20920631,0.791716639
158.3156735,28.85000992,43.25567931,0.792266655
158.4257036,28.91431999,43.27891767,0.792816671
158.5355848,28.74787521,43.30215603,0.793366687
158.6456299,28.8918457,43.32539439,0.793916639
158.7556303,29.05893135,43.34862903,0.794466654
158.8656306,28.93619537,43.36024821,0.79501667
158.9756608,28.90109444,43.39510202,0.795566686
159.0856314,29.12440872,43.41834038,0.796116638
159.1956764,29.18357658,43.44157875,0.796666654
159.305647,29.01953506,43.46481338,0.79721667
159.4155878,29.11179733,43.47643256,0.797766685
159.525618,29.10797691,43.4996672,0.798316638
159.6356332,29.12033844,43.51128638,0.798866653
159.7456187,29.09633255,43.54614392,0.799416669
159.8556042,29.24696922,43.56938228,0.799966685
159.9656641,29.17983818,43.59261692,0.800516637
160.0756645,29.16036415,43.61585528,0.801066653
160.1855904,29.3040905,43.63908991,0.801616669
160.2956653,29.40022087,43.66232827,0.802166684
160.4055911,29.38115692,43.68556663,0.802716637
160.5156809,29.20063591,43.70880127,0.803266652
160.625577,29.38218498,43.73203963,0.803816668
160.7356966,29.44483757,43.76689345,0.804366684
160.8456671,29.52290154,43.79013181,0.804916636
160.9556973,29.45910263,43.81337017,0.805466652
161.0656381,29.39100075,43.84822398,0.806016668
161.1756682,29.55611992,43.85984316,0.806566683
161.2856835,29.52554321,43.89470071,0.807116636
161.3956243,29.64433098,43.91793534,0.807666651
161.5056545,29.62121773,43.95278916,0.808216667
161.6156995,29.67075729,43.96440834,0.808766683
161.7256701,29.68031311,43.99926215,0.809316635
161.8356407,29.60782242,44.02250424,0.809866651
161.9455814,29.76093483,44.04573888,0.810416667
162.0556116,29.75668907,44.06897724,0.810966682
162.1655524,29.7322731,44.10383105,0.811516698
162.2755826,29.73725891,44.12706941,0.81206665
162.3855978,29.82325935,44.15030777,0.812616666
162.4955982,29.74936485,44.17354241,0.813166682
162.6055688,29.77028275,44.20839623,0.813716698
162.7155393,29.95266914,44.23163459,0.81426665
162.8255993,29.98540115,44.26649213,0.814816666
162.935555,29.89048576,44.28972676,0.815366681
163.0456597,29.79216766,44.31296512,0.815916697
163.1556749,29.97692108,44.33619976,0.816466649
163.2656604,29.97010231,44.35943812,0.817016665
163.3756906,29.95713043,44.38267648,0.817566681
163.4857208,30.05548096,44.40591484,0.818116697
163.5956466,30.0976429,44.42914948,0.818666649
163.7056768,30.14920235,44.46400329,0.819216665
163.815707,30.15784073,44.49886084,0.81976668
163.9257371,30.14737892,44.5220992,0.820316696
164.0357077,30.14580154,44.54533383,0.820866648
164.1456932,30.25362206,44.56857219,0.821416664
164.2557234,30.26959419,44.60342973,0.82196668
164.3657535,30.34391022,44.61504892,0.822516696
164.4756943,30.25630569,44.63828355,0.823066648
164.5857245,30.27903938,44.66151819,0.823616664
164.695695,30.43787003,44.68475655,0.824166679
164.8056805,30.43385315,44.71961036,0.824716695
164.9157554,30.48451614,44.74284872,0.825266647
165.0256515,30.42492485,44.76608709,0.825816663
165.1356816,30.40717316,44.77770627,0.826366679
165.2456671,30.45147324,44.81256008,0.826916695
165.3557271,30.64338112,44.83579472,0.827466647
165.4656082,30.57522202,44.87065226,0.828016663
165.5757278,30.45282364,44.89389062,0.828566678
165.6856388,30.55352974,44.9055098,0.829116694
165.7957584,30.7311554,44.94036362,0.829666646
165.9055948,30.63921165,44.96360198,0.830216662
166.0156548,30.62002563,44.98684034,0.830766678
166.1256552,30.56978798,45.01007497,0.831316694
166.2356853,30.72824287,45.03330961,0.831866646
166.3455814,30.82556534,45.05654797,0.832416662
166.4556414,30.79570007,45.09140551,0.832966677
166.5656418,30.7818203,45.11464387,0.833516693
166.6755229,30.76805687,45.13787851,0.834066645
166.7855531,30.82287979,45.16111314,0.834616661
166.895628,30.98085213,45.1843515,0.835166677
167.0055985,30.85618591,45.20758986,0.835716693
167.1156287,30.85943985,45.23082823,0.836266645
167.2256142,31.00016403,45.26568204,0.836816661
167.3356295,30.99052811,45.28891668,0.837366676
167.4455702,31.03640366,45.31215504,0.837916692
167.5556153,31.03354454,45.3353934,0.838466644
167.6655859,31.00695992,45.35863176,0.83901666
167.775616,31.1453476,45.3818664,0.839566676
167.8856462,31.05515289,45.40510476,0.840116692
167.9956168,31.15326118,45.4399623,0.840666644
168.1056917,31.26722717,45.46319693,0.84121666
168.2156026,31.17351151,45.48643529,0.841766675
168.325603,31.23605919,45.49805075,0.842316691
168.4356034,31.31350327,45.53290457,0.842866643
168.5456336,31.28230095,45.55614293,0.843416659
168.6556041,31.34592056,45.57938129,0.843966675
168.7656492,31.39029694,45.61423883,0.844516691
168.8756496,31.3496685,45.63747346,0.845066643
168.9855903,31.25922394,45.6607081,0.845616659
169.0957248,31.43627739,45.68395019,0.846166674
169.205606,31.49076462,45.70718482,0.84671669
169.3155915,31.56455803,45.73042318,0.847266642
169.4256365,31.50047493,45.75365782,0.847816658
169.5356071,31.44437027,45.77689618,0.848366674
169.6456969,31.41371155,45.80013454,0.84891669
169.7555631,31.67583847,45.82336918,0.849466642
169.8656529,31.67394257,45.84660754,0.850016658
169.9755639,31.65074348,45.88146135,0.850566673
170.0856239,31.57230568,45.90469971,0.851116689
170.1956093,31.72863197,45.93955725,0.851666641
170.3055799,31.77689362,45.95117271,0.852216657
170.4156548,31.68177414,45.98603025,0.852766673
170.5255657,31.82100677,46.00926489,0.853316689
170.6356853,31.80360031,46.02088407,0.853866641
170.745492,31.77105141,46.04412243,0.854416656
170.8556861,31.94543839,46.07897624,0.854966672
170.9656119,31.84461784,46.1022146,0.855516688
171.0756868,31.95079994,46.12544924,0.85606664
171.1857319,31.99316788,46.1486876,0.856616656
171.2956578,32.08518219,46.17192596,0.857166672
171.4057326,32.08765411,46.19516432,0.857716688
171.5156585,32.06639481,46.23001814,0.85826664
171.6256589,31.97488594,46.25325277,0.858816655
171.7356592,32.07758331,46.27649486,0.859366671
171.8456596,32.32036972,46.31134868,0.859916687
171.9556451,32.25246811,46.33458331,0.860466639
172.0655859,32.11347198,46.35782167,0.861016655
172.1755862,32.08975601,46.38105631,0.861566671
172.2855866,32.12896729,46.41591385,0.862116687
172.3955274,32.28751373,46.43915221,0.862666639
172.5056469,32.38277817,46.46238685,0.863216654
172.6156324,32.38249588,46.48562521,0.86376667
172.7256924,32.30989838,46.49724066,0.864316686
172.8355438,32.38915253,46.5320982,0.864866638
172.9456186,32.53342819,46.56695575,0.865416654
173.0556339,32.5028801,46.59019038,0.86596667
173.16553,32.44651794,46.6250442,0.866516685
173.2756197,32.4600296,46.6366671,0.867066638
173.3855903,32.51698685,46.65990174,0.867616653
173.4956652,32.58134079,46.69475928,0.868166669
173.605606,32.502388,46.71799392,0.868716685
173.7156212,32.47638321,46.74122855,0.869266637
173.8256663,32.73721695,46.77608982,0.869816653
173.9356071,32.70231247,46.79932445,0.870366669
174.0456074,32.65058899,46.82255909,0.870916684
174.1556972,32.75411987,46.85741663,0.871466637
174.2655933,32.69795227,46.88065499,0.872016652
174.3757129,32.76950073,46.90388963,0.872566668
174.4856834,32.86817932,46.92712799,0.873116684
174.595654,32.84645081,46.95036262,0.873666636
174.7055948,32.78587723,46.97360098,0.874216652
174.8157144,32.97203827,46.99683934,0.874766668
174.9256551,33.06259918,47.02007771,0.875316683
175.0356406,32.88095856,47.05493152,0.875866636
175.1457006,32.95849228,47.07816616,0.876416651
175.2556413,33.05640411,47.10140452,0.876966667
175.3657311,33.06860733,47.12464288,0.877516683
175.4756272,33.13497925,47.14788124,0.878066635
175.5856872,33.04149246,47.17111588,0.878616651
175.6956279,32.98096466,47.19435424,0.879166667
175.8056581,33.17338562,47.21758887,0.879716682
175.9156287,33.17535019,47.25244641,0.880266698
176.0256737,33.23268509,47.27568477,0.88081665
176.135689,33.14871979,47.29891941,0.881366666
176.2455851,33.2420311,47.33377323,0.881916682
176.35566,33.45580673,47.35701531,0.882466698
176.4656007,33.3175354,47.39186913,0.88301665
176.575616,33.24943924,47.40348458,0.883566666
176.6856015,33.30636215,47.43834212,0.884116681
176.7956018,33.30278015,47.46157676,0.884666697
176.9056767,33.4310112,47.48481885,0.885216649
177.015543,33.50464249,47.50805348,0.885766665
177.1256328,33.46264648,47.53128812,0.886316681
177.2355586,33.42319107,47.55452648,0.886866697
177.3456037,33.5398407,47.57776111,0.887416649
177.4555743,33.55778122,47.58938402,0.887966665
177.5656044,33.46678543,47.62423784,0.88851668
177.6755899,33.55638504,47.63585702,0.889066696
177.7855903,33.62929916,47.67071083,0.889616648
177.8955907,33.70410538,47.68233001,0.890166664
178.0055165,33.54879379,47.70556465,0.89071668
178.1156212,33.5479126,47.72880673,0.891266696
178.2255918,33.56900024,47.75204137,0.891816648
178.3356369,33.75873566,47.77527973,0.892366664
178.445518,33.79179764,47.79851437,0.892916679
178.555578,33.7397995,47.81013355,0.893466695
178.6655784,33.63834381,47.84499109,0.894016647
178.7756383,33.6191864,47.86822572,0.894566663
178.8855791,33.9501915,47.89146408,0.895116679
178.995654,33.88541412,47.91469872,0.895666695
179.1055948,33.87450027,47.93793708,0.896216647
179.2156249,33.94529724,47.96117544,0.896766663
179.3256104,33.84700775,47.99602926,0.897316678
179.435581,33.98445129,48.00764844,0.897866694
179.5456111,34.02802658,48.04250225,0.898416646
179.6555519,34.00315094,48.05412143,0.898966662
179.7656119,33.9477005,48.08897898,0.899516678
179.8755974,34.06805038,48.10059816,0.900066694
179.9854934,34.15339279,48.12383279,0.900616646
180.0955683,34.15467834,48.15868661,0.901166662
180.2055091,34.1121521,48.18192497,0.901716677
180.3155392,34.06631851,48.20516333,0.902266693
180.4255247,34.20880127,48.21678251,0.902816645
180.53554,34.26344681,48.24001715,0.903366661
180.6455851,34.08462906,48.27487469,0.903916677
180.7555109,34.17068481,48.28649014,0.904466693
180.8655262,34.31299973,48.32134768,0.905016645
180.9755713,34.47466278,48.34458604,0.905566661
181.0855865,34.32123184,48.36782068,0.906116676
181.1955124,34.25816345,48.39105904,0.906666692
181.305632,34.28451157,48.41429368,0.907216644
181.4155728,34.45994949,48.43753576,0.90776666
181.5256625,34.39363098,48.47238958,0.908316676
181.6355884,34.48762512,48.49562421,0.908866692
181.7456186,34.65156937,48.50724339,0.909416644
181.8556488,34.55799484,48.54209721,0.90996666
181.9655895,34.63587189,48.5653393,0.910516675
182.0756197,34.71070099,48.58857393,0.911066691
182.1856052,34.56072998,48.61180857,0.911616643
182.2956651,34.64458466,48.62342775,0.912166659
182.4056059,34.69969177,48.65828156,0.912716675
182.5155467,34.75648499,48.68152365,0.913266691
182.6256067,34.72859573,48.70475829,0.913816643
182.7355474,34.88484955,48.72799665,0.914366659
182.8455925,34.84630203,48.75123128,0.914916674
182.9555929,34.74798584,48.77446592,0.91546669
183.0655336,34.86016846,48.797708,0.916016642
183.1756234,34.90099716,48.82094264,0.916566658
183.2855195,34.992733,48.85580018,0.917116674
183.3956391,34.87140656,48.890654,0.91766669
183.5055798,34.85453033,48.90226945,0.918216642
183.6155802,34.86286545,48.92551154,0.918766658
183.7255806,34.97974777,48.94874617,0.919316673
183.835566,35.04715729,48.97198454,0.919866689
183.9455813,35.18663025,49.00683835,0.920416641
184.0555668,35.12833786,49.01845753,0.920966657
184.1655076,35.00046921,49.05331507,0.921516673
184.2755675,35.16066742,49.07654971,0.922066689
184.3856275,35.18721771,49.11140352,0.922616641
184.4955832,35.34519196,49.12302271,0.923166656
184.6056283,35.38915634,49.15788025,0.923716672
184.7155541,35.39277267,49.16949943,0.924266688
184.8256886,35.26630402,49.20435324,0.92481664
184.9356294,35.31842422,49.2275916,0.925366656
185.0456446,35.44762421,49.25082624,0.925916672
185.1556748,35.5148735,49.2740646,0.926466688
185.265705,35.61148453,49.29730296,0.92701664
185.3756458,35.56111145,49.3205376,0.927566655
185.4857206,35.45850372,49.34377596,0.928116671
185.5956018,35.61676025,49.37862977,0.928666687
185.7056767,35.65935135,49.40186813,0.929216639
185.8156025,35.63212204,49.43672568,0.929766655
185.9256923,35.62685394,49.45996031,0.930316671
186.0355884,35.67793274,49.48319495,0.930866687
186.145708,35.66059113,49.51805621,0.931416639
186.2555295,35.86686707,49.55291003,0.931966654
186.3656491,35.8431282,49.56452549,0.93251667
186.4755154,35.74384308,49.59938303,0.933066686
186.5855902,35.80497742,49.62262139,0.933616638
186.6956055,35.78774643,49.64585975,0.934166654
186.805591,36.00013733,49.68071356,0.93471667
186.9155765,35.9011116,49.71556738,0.935266685
187.0255619,35.93180084,49.72718656,0.935816638
187.1355772,35.91799927,49.7620441,0.936366653
187.2454733,35.9298172,49.78527874,0.936916669
187.355563,35.94790649,49.8085171,0.937466685
187.4654889,35.99338913,49.83175173,0.938016637
187.5755638,36.11803055,49.85498637,0.938566653
187.6855493,36.17845917,49.87822846,0.939116669
187.7955198,36.16345215,49.90146309,0.939666684
187.90555,36.05581665,49.93632063,0.940216637
188.0154908,36.1759758,49.95955527,0.940766652
188.1256104,36.30864716,49.98279363,0.941316668
188.2354915,36.28020859,50.01765117,0.941866684
188.3456111,36.28966522,50.02926663,0.942416636
188.4555072,36.26881027,50.06412044,0.942966652
188.5656267,36.33790588,50.0873588,0.943516668
188.6755973,36.46090698,50.09898171,0.944066683
188.7855977,36.43086624,50.13383552,0.944616636
188.895613,36.36339569,50.16868934,0.945166651
189.0055537,36.5932579,50.19192398,0.945716667
189.1156733,36.56822968,50.22678524,0.946266683
189.2255694,36.51234436,50.2384007,0.946816635
189.3355846,36.56362915,50.27325451,0.947366651
189.4455254,36.52973938,50.29649287,0.947916667
189.5555705,36.64552307,50.31972751,0.948466682
189.6655709,36.66727448,50.3429696,0.949016698
189.7755712,36.56902695,50.36620423,0.94956665
189.8855567,36.5063591,50.38944259,0.950116666
189.9955273,36.81892014,50.41267723,0.950666682
190.1055127,36.8477478,50.44753104,0.951216698
190.2154982,36.71572876,50.45915395,0.95176665
190.3254837,36.71803284,50.48238859,0.952316666
190.4355586,36.75660706,50.51724613,0.952866681
190.545544,36.89959717,50.54048076,0.953416697
190.6555146,36.91199493,50.5637154,0.953966649
190.7654554,36.90474701,50.5753383,0.954516665
190.8755302,36.95229721,50.61019212,0.955066681
190.985471,37.01789093,50.63343048,0.955616697
191.0954863,37.03023529,50.65666512,0.956166649
191.2055612,37.04407501,50.67990348,0.956716665
191.3155466,37.0916481,50.70314184,0.95726668
191.4256215,36.91233063,50.73799565,0.957816696
191.5355176,37.19486618,50.76123402,0.958366648
191.6455925,37.14959335,50.78446865,0.958916664
191.7556226,37.16799545,50.80770701,0.95946668
191.8655932,37.33049011,50.83094537,0.960016696
191.9756532,37.15698242,50.85418001,0.960566648
192.0856535,37.26745987,50.87741837,0.961116664
192.1956986,37.28998947,50.900653,0.961666679
192.3056394,37.31475449,50.92389137,0.962216695
192.41561,37.29086304,50.94712973,0.962766647
